Level,Code,Class title,Element Type Label English,Element Description English,,,,
4,7384,"Other trades and related occupations, n.e.c.",Employment requirements,"Commercial divers must meet the requirements of CSA Standard Z275.4-02, Competency Standard for Diving Operations. ",,,,
4,7384,"Other trades and related occupations, n.e.c.",Employment requirements,"Commercial divers require an Occupational Diver Certificate of Competency issued by the Diver Certification Board of Canada (DCBC) or qualification earned through a formal education program, training courses in diving or a combination of education and practical experience. ",,,,
4,7384,"Other trades and related occupations, n.e.c.",Employment requirements,Commercial divers require certification of competency and a diving medical examination from an approved hyperbaric physician. ,,,,
4,7384,"Other trades and related occupations, n.e.c.",Employment requirements,Commercial divers may require military or police diving experience. ,,,,
4,7384,"Other trades and related occupations, n.e.c.",Employment requirements,Commercial divers usually require a provincial blaster's licence for the setting and detonation of explosives. ,,,,
4,7384,"Other trades and related occupations, n.e.c.",Additional information,The Red Seal endorsement allows for interprovincial mobility. ,,,,
4,7384,"Other trades and related occupations, n.e.c.",Additional information,There is little or no mobility among occupations in this unit group. ,,,,
4,7384,"Other trades and related occupations, n.e.c.",Additional information,Progression to supervisory positions is possible with experience. ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),aluminum window installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),eavestrough installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),electric appliance installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),exterior cladder ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),fence erector ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),hot tub installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),irrigation technician - installation and maintenance ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),kitchen cupboard and vanity installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),recreation structure erector ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),siding installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),sign installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),swimming pool installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),water conditioner servicer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),water heater servicer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),window film installer ,,,,
4,7441,Residential and commercial installers and servicers,Illustrative example(s),window installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,air treatment installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,aluminum awning installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,aluminum door and window installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,aluminum door installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,aluminum siding installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,aluminum window installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,antenna installer - electronic equipment ,,,,
4,7441,Residential and commercial installers and servicers,All examples,automatic door system installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,automatic door system installer and servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,automatic door system servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,automatic garage door installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,awning erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,awning installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,basket weave fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,bathtub liner installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,billboard erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,chain link fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,cladder ,,,,
4,7441,Residential and commercial installers and servicers,All examples,commercial sign erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,commercial sign installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,countertop installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,curtain installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,deck builder ,,,,
4,7441,Residential and commercial installers and servicers,All examples,deck installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,dental equipment installer-servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,dishwasher installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,dock builder-installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,door installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,drapery hanger ,,,,
4,7441,Residential and commercial installers and servicers,All examples,drapery installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,duct installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,duct installer - construction ,,,,
4,7441,Residential and commercial installers and servicers,All examples,eavestrough installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,electric appliance installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,electric household appliance installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,electric household appliance installer - residential and commercial equipment ,,,,
4,7441,Residential and commercial installers and servicers,All examples,electric sign erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,electrical appliance installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,exterior cladder ,,,,
4,7441,Residential and commercial installers and servicers,All examples,exterior trimmer - building ,,,,
4,7441,Residential and commercial installers and servicers,All examples,fence builder ,,,,
4,7441,Residential and commercial installers and servicers,All examples,fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,fence installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,floor sander ,,,,
4,7441,Residential and commercial installers and servicers,All examples,floor sander and finisher ,,,,
4,7441,Residential and commercial installers and servicers,All examples,floor sander and polisher ,,,,
4,7441,Residential and commercial installers and servicers,All examples,garage door installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,hot tub installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,hot tub servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,hot water heater installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,household appliance installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,industrial door installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,interlocking paving stone installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,interlocking stone installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,irrigation system installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,irrigation technician - installation and maintenance ,,,,
4,7441,Residential and commercial installers and servicers,All examples,kitchen cabinet installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,kitchen cupboard and vanity installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,kitchen unit installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,laboratory equipment installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,laboratory furnishings installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,lightning cable installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,lightning rod installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,louvred fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,major electric household appliance installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,major electrical appliance installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,metal fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,mobile home equipment servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,mobile home maintainer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,mobile home repairer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,mobile home servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,neon sign erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,neon sign installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,office furniture installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,overhead door installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,patio builder ,,,,
4,7441,Residential and commercial installers and servicers,All examples,pipe organ erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,pipe organ installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,pool equipment installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,pool service routeman/woman ,,,,
4,7441,Residential and commercial installers and servicers,All examples,pool servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,rail fence builder ,,,,
4,7441,Residential and commercial installers and servicers,All examples,recreation equipment erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,recreation structure erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,recreational equipment installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,residential door installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,residential room air conditioner installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,satellite antenna installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,satellite dish installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,septic system installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,septic tank installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,siding applicator ,,,,
4,7441,Residential and commercial installers and servicers,All examples,siding installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,sign erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,sign installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,snow fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,solar heating equipment installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,solar heating technician ,,,,
4,7441,Residential and commercial installers and servicers,All examples,solar hot water system installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,solar panel installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,stair installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,structure seat installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,swimming pool filter and heater installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,swimming pool installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,swimming pool repairer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,swimming pool servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,swimming pool worker ,,,,
4,7441,Residential and commercial installers and servicers,All examples,television antenna installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,traffic light installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,traffic signal installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,travel trailer installer-servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,vanity and kitchen cupboard installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,Venetian blind installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,vinyl pool installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water conditioner repairer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water conditioner servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water heater installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water heater servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water softener installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water softener repairer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water softener servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water softening system servicer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water-softening system installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,water-softening system repairer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,weather strip installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,weather stripper ,,,,
4,7441,Residential and commercial installers and servicers,All examples,window air conditioner installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,window film installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,window installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,window shade installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,wire fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,wood siding applicator ,,,,
4,7441,Residential and commercial installers and servicers,All examples,wooden fence erector ,,,,
4,7441,Residential and commercial installers and servicers,All examples,wooden panel installer ,,,,
4,7441,Residential and commercial installers and servicers,All examples,wooden window sash installer ,,,,
4,7441,Residential and commercial installers and servicers,Exclusion(s),Appliance servicers and repairers  (See 7332 Appliance servicers and repairers),,,,
4,7441,Residential and commercial installers and servicers,Exclusion(s),"Central air conditioner installers  (See 7313 Heating, refrigeration and air conditioning mechanics)",,,,
4,7441,Residential and commercial installers and servicers,Exclusion(s),"Steamfitters, pipefitters and sprinkler system installers  (See 7252 Steamfitters, pipefitters and sprinkler system installers)",,,,
4,7441,Residential and commercial installers and servicers,Exclusion(s),"Supervisors of workers in this unit group  (See 7205 Contractors and supervisors, other construction trades, installers, repairers and servicers)",,,,
4,7441,Residential and commercial installers and servicers,Main duties,This group performs some or all of the following duties: ,,,,
4,7441,Residential and commercial installers and servicers,Main duties,Read blueprints or work order specifications to determine layout and installation procedures ,,,,
4,7441,Residential and commercial installers and servicers,Main duties,Measure and mark guidelines to be used for installations ,,,,
4,7441,Residential and commercial installers and servicers,Main duties,"Install, repair and service interior prefabricated products such as doors, windows, kitchen cupboards, bathroom vanities, water heaters and household appliances using hand and power tools ",,,,
4,7441,Residential and commercial installers and servicers,Main duties,"Install, repair and service exterior prefabricated products such as siding, shutters, awnings, fencing, decks, septic and irrigation systems, signs and play structures using hand and power tools. ",,,,
4,7441,Residential and commercial installers and servicers,Employment requirements,Some secondary school education is usually required. ,,,,
4,7441,Residential and commercial installers and servicers,Employment requirements,"On-the-job training and several months of related installing, repairing or servicing experience are usually required. ",,,,
4,7441,Residential and commercial installers and servicers,Employment requirements,A driver's licence may be required. ,,,,
4,7441,Residential and commercial installers and servicers,Additional information,There is some mobility among the various types of installers and servicers in this unit group. ,,,,
4,7442,Waterworks and gas maintenance workers,Illustrative example(s),gas leak locator ,,,,
4,7442,Waterworks and gas maintenance workers,Illustrative example(s),gas maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,Illustrative example(s),gas utility operator ,,,,
4,7442,Waterworks and gas maintenance workers,Illustrative example(s),pipeline maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,Illustrative example(s),pipeline patrolman/woman ,,,,
4,7442,Waterworks and gas maintenance workers,Illustrative example(s),utility plant maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,Illustrative example(s),waterworks maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,distribution and maintenance worker - utilities ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,field measurement hand - utilities ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas leak inspector ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas leak locator ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas leak surveyor ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas main leak inspector ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas main leak locator ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas main leakage tester ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas main maintenance and repairman/woman ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas meter installer ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas regulator ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,gas utility operator ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,hydrant and valve maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,line locator - utilities ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,maintenance utility worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,pipe locator - utilities ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,pipeline maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,pipeline patrolman/woman ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,pipeline rehabilitation worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,troubleshooter - pipeline ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,underground lines inspector - utilities ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,utility maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,utility plant maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,water main maintenance man/woman ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,water main maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,water meter installer ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,water supply maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,water system maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,water utilities plant maintenance man/woman ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,waterworks maintenance worker ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,waterworks repairman/woman ,,,,
4,7442,Waterworks and gas maintenance workers,All examples,waterworks utility servicer ,,,,
4,7442,Waterworks and gas maintenance workers,Exclusion(s),Gas fitters  (See 7253 Gas fitters),,,,
4,7442,Waterworks and gas maintenance workers,Exclusion(s),"Supervisors of waterworks and gas maintenance workers  (See 9212 Supervisors, petroleum, gas and chemical processing and utilities)",,,,
4,7442,Waterworks and gas maintenance workers,Exclusion(s),Water and waste treatment plant operators  (See 9243 Water and waste treatment plant operators),,,,
4,7442,Waterworks and gas maintenance workers,Main duties,This group performs some or all of the following duties: ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Waterworks maintenance workers ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,"Check, clean and lubricate waterworks equipment, such as pumping equipment, chlorination equipment and compressors ",,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Adjust and repair waterworks equipment under the direction of qualified tradesperson ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,"Search and locate reported water leaks and repair water-mains, valves or outlets ",,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Install water meters using hand and power tools. ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Gas maintenance workers ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Check and lubricate gas pipeline valves ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Conduct routine survey of gas mains and distribution lines to detect and locate escaping gas using gas detecting devices ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Investigate reports of gas leaks to determine the exact location and extent of leaks ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Dig ground to expose gas lines and repair damaged pipes ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Keep record of work performed and location and condition of pipelines ,,,,
4,7442,Waterworks and gas maintenance workers,Main duties,Provide information on underground gas distribution lines and observe excavation work to ensure that underground gas facilities are protected. ,,,,
4,7442,Waterworks and gas maintenance workers,Employment requirements,Completion of secondary school may be required. ,,,,
4,7442,Waterworks and gas maintenance workers,Employment requirements,Several years of experience as a labourer in the same company may be required. ,,,,
4,7442,Waterworks and gas maintenance workers,Employment requirements,On-the-job training is provided. ,,,,
4,7442,Waterworks and gas maintenance workers,Employment requirements,Drinking water certification is required in Quebec and Ontario for waterworks maintenance workers. ,,,,
4,7442,Waterworks and gas maintenance workers,Additional information,"Mobility between jobs in this unit group normally occurs within the same area of work, such as within waste water treatment plants, within water filtration and distribution plants or within gas distribution plants. ",,,,
4,7442,Waterworks and gas maintenance workers,Additional information,Progression to supervisory positions is possible with experience. ,,,,
4,7444,Pest controllers and fumigators,Illustrative example(s),animal control trapper ,,,,
4,7444,Pest controllers and fumigators,Illustrative example(s),pest control operator ,,,,
4,7444,Pest controllers and fumigators,Illustrative example(s),pest control service representative ,,,,
4,7444,Pest controllers and fumigators,Illustrative example(s),pest control technician ,,,,
4,7444,Pest controllers and fumigators,Illustrative example(s),pest controller ,,,,
4,7444,Pest controllers and fumigators,Illustrative example(s),pest exterminator ,,,,
4,7444,Pest controllers and fumigators,Illustrative example(s),pest fumigator ,,,,
4,7444,Pest controllers and fumigators,All examples,animal control trapper ,,,,
4,7444,Pest controllers and fumigators,All examples,exterminator ,,,,
4,7444,Pest controllers and fumigators,All examples,fumigator ,,,,
4,7444,Pest controllers and fumigators,All examples,nuisance control trapper ,,,,
4,7444,Pest controllers and fumigators,All examples,pest control operator ,,,,
4,7444,Pest controllers and fumigators,All examples,pest control representative ,,,,
4,7444,Pest controllers and fumigators,All examples,pest control service representative ,,,,
4,7444,Pest controllers and fumigators,All examples,pest control technician ,,,,
4,7444,Pest controllers and fumigators,All examples,pest control trapper ,,,,
4,7444,Pest controllers and fumigators,All examples,pest controller ,,,,
4,7444,Pest controllers and fumigators,All examples,pest extermination representative ,,,,
4,7444,Pest controllers and fumigators,All examples,pest exterminator ,,,,
4,7444,Pest controllers and fumigators,All examples,pest fumigator ,,,,
4,7444,Pest controllers and fumigators,Exclusion(s),"Supervisors of pest controllers and fumigators  (See 7205 Contractors and supervisors, other construction trades, installers, repairers and servicers)",,,,
4,7444,Pest controllers and fumigators,Main duties,This group performs some or all of the following duties: ,,,,
4,7444,Pest controllers and fumigators,Main duties,Inspect buildings and outside areas at regular intervals or at specific request of property owner to detect signs of infestation ,,,,
4,7444,Pest controllers and fumigators,Main duties,Determine type of treatment required and provide estimate of costs to clients ,,,,
4,7444,Pest controllers and fumigators,Main duties,"Prepare and spray chemical mixture on infested areas using mechanical or electric sprayer to kill insects, rodents and other pests ",,,,
4,7444,Pest controllers and fumigators,Main duties,Fumigate households ,,,,
4,7444,Pest controllers and fumigators,Main duties,"Place and set traps to capture and remove animals, such as skunks or raccoons ",,,,
4,7444,Pest controllers and fumigators,Main duties,"Install animal control barriers such as needle strips, netting and other devices to keep animals off property ",,,,
4,7444,Pest controllers and fumigators,Main duties,"Clean out areas that harbour pests using rakes, shovels, brooms or mops ",,,,
4,7444,Pest controllers and fumigators,Main duties,Advise clients on how to prevent pest infestation. ,,,,
4,7444,Pest controllers and fumigators,Employment requirements,Completion of secondary school is usually required. ,,,,
4,7444,Pest controllers and fumigators,Employment requirements,Completion of courses in pest control or extermination or several months of on-the-job training are usually required. ,,,,
4,7444,Pest controllers and fumigators,Employment requirements,Provincial pesticide applicator licence is required in all provinces. ,,,,
4,7444,Pest controllers and fumigators,Additional information,Progression to supervisory positions is possible with experience. ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),bicycle repairer ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),camera repairer ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),meter repairer ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),piano repairer ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),scale repairer ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),sewing machine servicer - domestic ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),sporting goods repairer ,,,,
4,7445,Other repairers and servicers,Illustrative example(s),vending machine repairer ,,,,
4,7445,Other repairers and servicers,All examples,accordion repairer ,,,,
4,7445,Other repairers and servicers,All examples,adding machine repairer ,,,,
4,7445,Other repairers and servicers,All examples,air compressor repairer ,,,,
4,7445,Other repairers and servicers,All examples,airport equipment maintenance repairer ,,,,
4,7445,Other repairers and servicers,All examples,archery bow finisher ,,,,
4,7445,Other repairers and servicers,All examples,archery bow finisher - sporting goods manufacturing ,,,,
4,7445,Other repairers and servicers,All examples,archery bow repairer ,,,,
4,7445,Other repairers and servicers,All examples,archery bow repairer - sporting goods manufacturing ,,,,
4,7445,Other repairers and servicers,All examples,automobile wrecker ,,,,
4,7445,Other repairers and servicers,All examples,automotive dismantler ,,,,
4,7445,Other repairers and servicers,All examples,automotive maintenance equipment servicer ,,,,
4,7445,Other repairers and servicers,All examples,awning and tent repairer ,,,,
4,7445,Other repairers and servicers,All examples,beer-dispensing equipment repairer ,,,,
4,7445,Other repairers and servicers,All examples,bicycle mechanic ,,,,
4,7445,Other repairers and servicers,All examples,bicycle repairer ,,,,
4,7445,Other repairers and servicers,All examples,billiard and bowling equipment installer-repairer ,,,,
4,7445,Other repairers and servicers,All examples,billiard cue weigher ,,,,
4,7445,Other repairers and servicers,All examples,billiard table repairer ,,,,
4,7445,Other repairers and servicers,All examples,billiard table servicer ,,,,
4,7445,Other repairers and servicers,All examples,boat propeller repairer ,,,,
4,7445,Other repairers and servicers,All examples,bow repairer ,,,,
4,7445,Other repairers and servicers,All examples,bows repairer - stringed instruments ,,,,
4,7445,Other repairers and servicers,All examples,camera repairer ,,,,
4,7445,Other repairers and servicers,All examples,camera repairman/woman ,,,,
4,7445,Other repairers and servicers,All examples,dictaphone repairer ,,,,
4,7445,Other repairers and servicers,All examples,dictaphone servicer ,,,,
4,7445,Other repairers and servicers,All examples,domestic sewing machine mechanic ,,,,
4,7445,Other repairers and servicers,All examples,domestic sewing machine repairer ,,,,
4,7445,Other repairers and servicers,All examples,electric sign repairer ,,,,
4,7445,Other repairers and servicers,All examples,electric toy repairer ,,,,
4,7445,Other repairers and servicers,All examples,farebox repairer ,,,,
4,7445,Other repairers and servicers,All examples,fire equipment repairer ,,,,
4,7445,Other repairers and servicers,All examples,fire equipment servicer ,,,,
4,7445,Other repairers and servicers,All examples,fire extinguisher repairer ,,,,
4,7445,Other repairers and servicers,All examples,gas meter repairer ,,,,
4,7445,Other repairers and servicers,All examples,gas meter servicer ,,,,
4,7445,Other repairers and servicers,All examples,gas meter tester ,,,,
4,7445,Other repairers and servicers,All examples,golf club head adjuster ,,,,
4,7445,Other repairers and servicers,All examples,golf club repairer ,,,,
4,7445,Other repairers and servicers,All examples,guitar repairer ,,,,
4,7445,Other repairers and servicers,All examples,gyroscope repairer ,,,,
4,7445,Other repairers and servicers,All examples,gyroscope repairman/woman ,,,,
4,7445,Other repairers and servicers,All examples,hand tool repairman/woman ,,,,
4,7445,Other repairers and servicers,All examples,hydraulic unit repairer ,,,,
4,7445,Other repairers and servicers,All examples,industrial belt repairer ,,,,
4,7445,Other repairers and servicers,All examples,instrument salvage inspector ,,,,
4,7445,Other repairers and servicers,All examples,juke box mechanic ,,,,
4,7445,Other repairers and servicers,All examples,machinery salvager ,,,,
4,7445,Other repairers and servicers,All examples,mechanical meter repairer ,,,,
4,7445,Other repairers and servicers,All examples,meter repairer ,,,,
4,7445,Other repairers and servicers,All examples,meter servicer ,,,,
4,7445,Other repairers and servicers,All examples,musical instrument repairer ,,,,
4,7445,Other repairers and servicers,All examples,musical instrument tester ,,,,
4,7445,Other repairers and servicers,All examples,musical instrument tuner ,,,,
4,7445,Other repairers and servicers,All examples,neon sign repairer ,,,,
4,7445,Other repairers and servicers,All examples,net mender ,,,,
4,7445,Other repairers and servicers,All examples,net repairer ,,,,
4,7445,Other repairers and servicers,All examples,organ tuner ,,,,
4,7445,Other repairers and servicers,All examples,Oriental rug repairer ,,,,
4,7445,Other repairers and servicers,All examples,parking meter repairer ,,,,
4,7445,Other repairers and servicers,All examples,parking meter servicer ,,,,
4,7445,Other repairers and servicers,All examples,percussion instrument repairer ,,,,
4,7445,Other repairers and servicers,All examples,photofinishing equipment repairer ,,,,
4,7445,Other repairers and servicers,All examples,piano action adjuster ,,,,
4,7445,Other repairers and servicers,All examples,piano action regulator ,,,,
4,7445,Other repairers and servicers,All examples,piano repairer ,,,,
4,7445,Other repairers and servicers,All examples,piano stringer ,,,,
4,7445,Other repairers and servicers,All examples,piano technician ,,,,
4,7445,Other repairers and servicers,All examples,piano tone regulator ,,,,
4,7445,Other repairers and servicers,All examples,piano tuner ,,,,
4,7445,Other repairers and servicers,All examples,piano tuner-technician ,,,,
4,7445,Other repairers and servicers,All examples,pipe organ tuner and repairer ,,,,
4,7445,Other repairers and servicers,All examples,pipeline safety valve repairer ,,,,
4,7445,Other repairers and servicers,All examples,pipeline valve repairer ,,,,
4,7445,Other repairers and servicers,All examples,pneumatic tool repairer ,,,,
4,7445,Other repairers and servicers,All examples,pneumatic tube repairer ,,,,
